,away_score,home_score,match,stage,time_x,weather,y,year,NHK,NHK_2,mean,temperature-humidity,month,day,n_tv,bus,time_y,w_cup_home,w_cup_away,hokkaido,tokyo,nagoya,osaka,fukuoka,teampca1,teampca2,teampca3,teampca4,teampca5
18,1,2,3,0,28,8035.0,13232.0,2013,1,1,0.7773582148332908,58.51331999999999,3,5,3,0,6,0,2,3138.8158071047746,1897.9457341205746,3330.387799448945,4258.621101695934,7546.272419985083,1.8429096243399807,-0.5523938418336737,-0.5512473285547311,-0.3536137521540656,-0.15017668105318294
19,1,0,5,0,28,8035.0,12883.0,2013,0,0,0.7773582148332908,57.02502,4,5,2,0,6,0,0,3138.8158071047746,1897.9457341205746,3330.387799448945,4258.621101695934,7546.272419985083,1.6452407569204286,-0.4352576833846318,-1.8919060537201442,0.07974593427297666,0.3597237783761591
20,1,2,6,0,28,9231.5,13655.0,2013,0,0,0.7773582148332908,54.66302999999999,4,5,2,0,6,0,4,3138.8158071047746,1897.9457341205746,3330.387799448945,4258.621101695934,7546.272419985083,1.888244349599961,0.1376338422965627,-1.1482166525600865,-1.2840806115938983,-1.9732497853348936
21,1,1,8,0,32,9231.5,14359.0,2013,0,1,0.7773582148332908,58.0626,4,6,4,0,6,0,0,3138.8158071047746,1897.9457341205746,3330.387799448945,4258.621101695934,7546.272419985083,1.8035874044315086,0.19176310858305642,-0.6397927908195741,-1.5151899586447246,-1.3013475615902466
22,1,2,11,0,28,7346.0,14327.0,2013,0,0,0.7773582148332908,59.81688000000001,5,5,3,0,6,0,0,3138.8158071047746,1897.9457341205746,3330.387799448945,4258.621101695934,7546.272419985083,2.108097638286029,-0.8057614211185115,-0.4017607226205355,-0.6720586963804014,-0.7795751574151617
23,0,0,14,0,38,8035.0,13470.0,2013,0,0,0.7773582148332908,75.82048,7,5,2,0,6,0,0,3138.8158071047746,1897.9457341205746,3330.387799448945,4258.621101695934,7546.272419985083,0.7820520096073099,-1.0499366150748741,-0.5318191491811153,-1.4205536791394453,-0.07428132663949202
24,1,1,16,0,38,8035.0,14318.0,2013,0,0,0.7773582148332908,69.41824,7,5,2,0,6,0,2,3138.8158071047746,1897.9457341205746,3330.387799448945,4258.621101695934,7546.272419985083,1.0769659211390796,-1.2072685516431336,-0.1236535126616999,-2.061136647726451,-0.9372966696823052
25,2,0,17,0,38,7346.0,11755.0,2013,0,0,0.7773582148332908,67.52114999999999,7,2,2,0,6,0,2,3138.8158071047746,1897.9457341205746,3330.387799448945,4258.621101695934,7546.272419985083,1.7685846861241423,-0.9847534929276952,-1.5952779693567332,0.2879943547520221,-0.9043139156327906
26,1,2,19,0,38,9231.5,14365.0,2013,0,1,0.7773582148332908,71.81484,8,5,3,0,6,0,2,3138.8158071047746,1897.9457341205746,3330.387799448945,4258.621101695934,7546.272419985083,1.6735759456567676,0.07097425341666887,0.19185732218708515,-1.2675031834151187,-0.38127419100703175
27,1,2,20,0,38,9231.5,17892.0,2013,0,0,0.7773582148332908,80.00276,8,5,2,0,6,0,1,3138.8158071047746,1897.9457341205746,3330.387799448945,4258.621101695934,7546.272419985083,1.778986614945952,0.08280906222516779,-0.8340673362185098,-1.2066309284808339,-1.1721596622276675
28,1,1,23,0,38,9231.5,15101.0,2013,0,0,0.7773582148332908,69.54925,8,2,2,0,6,0,0,3138.8158071047746,1897.9457341205746,3330.387799448945,4258.621101695934,7546.272419985083,2.0803786923323875,0.49502433305616755,-0.18387978855109854,-0.4217248236143763,0.2816654480086007
29,0,6,25,0,38,9231.5,13411.0,2013,0,0,0.7773582148332908,75.955,9,5,2,0,6,0,0,3138.8158071047746,1897.9457341205746,3330.387799448945,4258.621101695934,7546.272419985083,0.6826589253886969,-1.7051384132291556,-0.33815299678353056,0.10388428802182251,-0.87144706234357
30,0,0,27,0,26,9231.5,17849.0,2013,0,0,0.7773582148332908,66.74404999999999,9,5,2,0,6,0,1,3138.8158071047746,1897.9457341205746,3330.387799448945,4258.621101695934,7546.272419985083,2.1579288390261055,0.05115114631756833,-0.22904811532522917,-0.04272525408918905,-0.9724109982828131
31,1,2,29,0,28,8035.0,15178.0,2013,0,0,0.7773582148332908,62.2295,10,5,2,0,6,0,1,3138.8158071047746,1897.9457341205746,3330.387799448945,4258.621101695934,7546.272419985083,1.7708490506033299,-0.05824802220774352,-0.15485384453587195,-1.089017521598949,-0.6925213322468261
32,2,1,33,0,34,9231.5,17394.0,2013,0,1,0.7773582148332908,47.10884,11,5,3,0,6,0,0,3138.8158071047746,1897.9457341205746,3330.387799448945,4258.621101695934,7546.272419985083,1.9798746357742154,-0.6437747399822288,0.6085826472479761,-1.1125078108594444,-0.9128860903438621
33,2,1,1,0,28,8035.0,15852.0,2014,0,1,0.7773582148332908,53.5539,3,5,4,0,6,0,0,3138.8158071047746,1897.9457341205746,3330.387799448945,4258.621101695934,7546.272419985083,1.6452407569204286,-0.4352576833846318,-1.8919060537201442,0.07974593427297666,0.3597237783761591
34,0,0,3,0,34,8035.0,13380.0,2014,0,0,0.7773582148332908,45.66996,3,5,2,0,6,0,2,3138.8158071047746,1897.9457341205746,3330.387799448945,4258.621101695934,7546.272419985083,1.3956002747257177,1.6175032975929498,-1.5647269700856437,-0.3657656850829829,-1.0301295637304222
35,1,1,5,0,28,9231.5,11144.0,2014,0,0,0.7773582148332908,65.65697,3,5,2,0,6,0,0,3138.8158071047746,1897.9457341205746,3330.387799448945,4258.621101695934,7546.272419985083,1.391075538718389,-1.086352310387297,-2.242618022112978,-0.034679541572523294,-1.6666518470664775
36,3,0,8,0,28,8035.0,11413.0,2014,0,0,0.7773582148332908,48.3587,4,5,2,0,6,0,0,3138.8158071047746,1897.9457341205746,3330.387799448945,4258.621101695934,7546.272419985083,1.8035874044315086,0.19176310858305642,-0.6397927908195741,-1.5151899586447246,-1.3013475615902466
37,0,0,10,0,32,8035.0,13040.0,2014,0,0,0.7773582148332908,54.40241,4,1,2,0,6,0,2,3138.8158071047746,1897.9457341205746,3330.387799448945,4258.621101695934,7546.272419985083,1.6735759456567676,0.07097425341666887,0.19185732218708515,-1.2675031834151187,-0.38127419100703175
38,3,4,12,0,26,9231.5,12945.0,2014,0,0,0.7773582148332908,60.62944,5,1,2,0,6,0,1,3138.8158071047746,1897.9457341205746,3330.387799448945,4258.621101695934,7546.272419985083,1.3471329913644499,1.5580935956224768,-1.7134765565548098,-1.1268554600841734,-0.6026996866685913
39,0,1,14,0,26,9231.5,18863.0,2014,0,1,0.7773582148332908,66.25067999999999,5,6,4,0,6,0,2,3138.8158071047746,1897.9457341205746,3330.387799448945,4258.621101695934,7546.272419985083,1.7685846861241423,-0.9847534929276952,-1.5952779693567332,0.2879943547520221,-0.9043139156327906
40,3,3,16,0,38,8035.0,13302.0,2014,0,0,0.7773582148332908,78.81324000000002,7,2,3,0,6,0,0,3138.8158071047746,1897.9457341205746,3330.387799448945,4258.621101695934,7546.272419985083,1.7708490506033299,-0.05824802220774352,-0.15485384453587195,-1.089017521598949,-0.6925213322468261
41,2,2,18,0,38,9231.5,,2014,0,0,0.7773582148332908,77.47219999999999,8,5,2,0,6,0,0,3138.8158071047746,1897.9457341205746,3330.387799448945,4258.621101695934,7546.272419985083,2.108097638286029,-0.8057614211185115,-0.4017607226205355,-0.6720586963804014,-0.7795751574151617
42,2,3,20,0,38,8035.0,,2014,0,0,0.7773582148332908,70.00206,8,5,2,0,6,0,0,3138.8158071047746,1897.9457341205746,3330.387799448945,4258.621101695934,7546.272419985083,1.9798746357742154,-0.6437747399822288,0.6085826472479761,-1.1125078108594444,-0.9128860903438621
43,2,1,22,0,38,8035.0,,2014,0,0,0.7773582148332908,71.2825,8,5,2,0,6,0,2,3138.8158071047746,1897.9457341205746,3330.387799448945,4258.621101695934,7546.272419985083,2.1579288390261055,0.05115114631756833,-0.22904811532522917,-0.04272525408918905,-0.9724109982828131
44,1,0,25,0,28,9231.5,,2014,0,0,0.7773582148332908,71.02344000000002,9,1,2,0,6,0,1,3138.8158071047746,1897.9457341205746,3330.387799448945,4258.621101695934,7546.272419985083,1.778986614945952,0.08280906222516779,-0.8340673362185098,-1.2066309284808339,-1.1721596622276675
45,0,1,27,0,31,7346.0,,2014,0,0,0.7773582148332908,59.69104,10,6,3,0,6,0,3,3138.8158071047746,1897.9457341205746,3330.387799448945,4258.621101695934,7546.272419985083,1.888244349599961,0.1376338422965627,-1.1482166525600865,-1.2840806115938983,-1.9732497853348936
46,2,4,28,0,28,9231.5,,2014,0,0,0.7773582148332908,64.40578000000001,10,5,2,0,6,0,5,3138.8158071047746,1897.9457341205746,3330.387799448945,4258.621101695934,7546.272419985083,1.908404918213395,-0.4951568379102258,-0.19249248897141905,-1.4152661804281166,-0.07339900130751448
47,2,1,30,0,26,9231.5,,2014,0,0,0.7773582148332908,66.33233,10,6,2,0,6,0,0,3138.8158071047746,1897.9457341205746,3330.387799448945,4258.621101695934,7546.272419985083,1.8429096243399807,-0.5523938418336737,-0.5512473285547311,-0.3536137521540656,-0.15017668105318294
48,1,2,33,0,34,8035.0,,2014,0,0,0.7773582148332908,53.07712,11,5,2,0,6,0,0,3138.8158071047746,1897.9457341205746,3330.387799448945,4258.621101695934,7546.272419985083,0.5558620977407979,0.41207244003844595,-1.9892284891919,0.23204101902144492,-0.9731240528893333
49,0,1,1,0,28,8035.0,24316.0,2012,0,1,0.515609,55.47368,3,5,4,0,19,1,0,1817.0135091870006,522.5253891427449,56.53371194265333,342.09954525432573,1392.9125589965874,1.9429205858086154,-0.3372260118861134,1.9230818134126757,-0.5232512862683518,-0.04528307194013853
50,0,1,5,0,28,9231.5,13824.0,2012,0,1,0.515609,52.82904,4,5,5,0,19,1,0,1817.0135091870006,522.5253891427449,56.53371194265333,342.09954525432573,1392.9125589965874,1.766633354465908,0.4983118366791703,0.6747063753451252,-0.9259334340536314,-0.433744543186523
51,1,3,6,0,32,8035.0,12896.0,2012,0,0,0.515609,59.4362,4,5,3,0,19,1,0,1817.0135091870006,522.5253891427449,56.53371194265333,342.09954525432573,1392.9125589965874,0.4667134375563147,0.8418219706919684,1.4397655636847166,-1.3284641764748557,-0.154647304308967
52,3,2,10,0,34,9231.5,20512.0,2012,0,0,0.515609,63.8548,5,6,4,0,19,1,1,1817.0135091870006,522.5253891427449,56.53371194265333,342.09954525432573,1392.9125589965874,1.6366218956911665,0.37752298151278396,1.506356488351786,-0.6782466588240266,0.48632882739669114
53,1,0,13,0,39,8035.0,16657.0,2012,0,0,0.515609,65.25196,5,4,3,0,19,1,0,1817.0135091870006,522.5253891427449,56.53371194265333,342.09954525432573,1392.9125589965874,2.0434246423667872,0.8015730611522801,1.1306193776136015,0.16753170097671669,1.1492684664123232
54,0,0,18,0,38,8035.0,24397.0,2012,0,0,0.515609,79.3956,7,5,3,0,19,1,1,1817.0135091870006,522.5253891427449,56.53371194265333,342.09954525432573,1392.9125589965874,1.7708490506033299,-0.05824802220774352,-0.15485384453587195,-1.089017521598949,-0.6925213322468261
55,5,0,22,0,38,8035.0,30354.0,2012,0,0,0.515609,77.71070999999998,8,5,3,0,19,1,2,1817.0135091870006,522.5253891427449,56.53371194265333,342.09954525432573,1392.9125589965874,1.3586462247601172,1.9240520256890632,-0.2502278039209442,0.22349083950810966,-0.16252654532669816
56,1,1,30,0,28,9231.5,22332.0,2012,0,1,0.515609,67.28358,10,5,3,0,19,1,1,1817.0135091870006,522.5253891427449,56.53371194265333,342.09954525432573,1392.9125589965874,2.1209747890605053,0.35769987441368245,1.0854510508394708,0.546531270501904,-0.10480797987908977
57,2,1,33,0,29,9231.5,23892.0,2012,0,0,0.515609,58.0604,11,5,2,0,19,1,2,1817.0135091870006,522.5253891427449,56.53371194265333,342.09954525432573,1392.9125589965874,1.7420325649803519,0.3893577903212829,0.48043182994619044,-0.6173744038897412,-0.304556643823944
58,1,1,1,0,28,9231.5,21748.0,2013,0,1,0.515609,49.334920000000004,3,5,4,0,19,1,4,1817.0135091870006,522.5253891427449,56.53371194265333,342.09954525432573,1392.9125589965874,1.0400118711734805,-0.9007198235470187,1.1908456535030003,-1.4718801231353575,-0.06969365127858261
59,0,2,6,0,28,9231.5,13159.0,2013,0,1,0.515609,58.40416,4,5,3,0,19,0,0,1817.0135091870006,522.5253891427449,56.53371194265333,342.09954525432573,1392.9125589965874,1.6082867069548281,-0.12870895528851833,-0.5774068875554438,0.6690024588640698,1.2273267967798824
60,2,0,10,0,38,9231.5,12075.0,2013,0,0,0.515609,64.51182,5,0,2,0,19,1,1,1817.0135091870006,522.5253891427449,56.53371194265333,342.09954525432573,1392.9125589965874,1.7708490506033299,-0.05824802220774352,-0.15485384453587195,-1.089017521598949,-0.6925213322468261
61,2,1,11,0,30,8035.0,18512.0,2013,0,0,0.515609,65.96519,5,5,3,0,19,1,0,1817.0135091870006,522.5253891427449,56.53371194265333,342.09954525432573,1392.9125589965874,2.1209747890605053,0.35769987441368245,1.0854510508394708,0.546531270501904,-0.10480797987908977
62,1,2,14,0,38,8035.0,17950.0,2013,0,0,0.515609,79.52436,7,5,3,0,19,1,0,1817.0135091870006,522.5253891427449,56.53371194265333,342.09954525432573,1392.9125589965874,1.9429205858086154,-0.3372260118861134,1.9230818134126757,-0.5232512862683518,-0.04528307194013853
63,1,3,18,0,39,9231.5,15881.0,2013,0,0,0.515609,81.06533,7,2,2,0,19,1,1,1817.0135091870006,522.5253891427449,56.53371194265333,342.09954525432573,1392.9125589965874,1.7420325649803519,0.3893577903212829,0.48043182994619044,-0.6173744038897412,-0.304556643823944
64,0,2,20,0,38,9231.5,30478.0,2013,0,0,0.515609,81.38344000000002,8,5,3,0,19,1,5,1817.0135091870006,522.5253891427449,56.53371194265333,342.09954525432573,1392.9125589965874,1.8714508682477953,-0.1886081098141114,1.1220066771932808,-0.8260096558370239,0.7942040170962089
65,1,2,30,0,32,9231.5,14016.0,2013,0,1,0.515609,61.17631,10,6,3,0,19,0,0,1817.0135091870006,522.5253891427449,56.53371194265333,342.09954525432573,1392.9125589965874,2.071143588320429,-0.4992126930223984,0.9127384435441648,-0.08280217178930824,0.08802786098856148
66,2,3,32,0,34,9231.5,17483.0,2013,0,1,0.515609,53.90644,11,5,3,0,19,1,2,1817.0135091870006,522.5253891427449,56.53371194265333,342.09954525432573,1392.9125589965874,1.8059555743743803,-0.24584511373756038,0.7632518376099685,0.23564277243702708,0.7174263373505402
67,0,0,33,0,34,9231.5,26369.0,2013,0,0,0.515609,52.96965,11,5,2,0,19,1,0,1817.0135091870006,522.5253891427449,56.53371194265333,342.09954525432573,1392.9125589965874,1.3541214887527893,-0.7798035822911826,-0.928118855948279,0.55457698301857,-0.7990488286627552
68,3,2,1,0,28,8035.0,21657.0,2014,0,1,0.515609,59.57664000000001,3,5,4,0,19,1,0,1817.0135091870006,522.5253891427449,56.53371194265333,342.09954525432573,1392.9125589965874,1.9429205858086154,-0.3372260118861134,1.9230818134126757,-0.5232512862683518,-0.04528307194013853
69,5,2,6,0,26,8035.0,15214.0,2014,0,1,0.515609,53.55834,4,6,3,0,19,1,2,1817.0135091870006,522.5253891427449,56.53371194265333,342.09954525432573,1392.9125589965874,1.7316306361585418,-0.6782047648315795,-0.2807788031920332,0.8772508793431142,-0.0367108972290671
70,2,1,7,0,30,9231.5,19505.0,2014,0,0,0.515609,62.143840000000004,4,5,2,0,19,1,6,1817.0135091870006,522.5253891427449,56.53371194265333,342.09954525432573,1392.9125589965874,1.8714508682477953,-0.1886081098141114,1.1220066771932808,-0.8260096558370239,0.7942040170962089
71,2,1,11,0,38,9231.5,38966.0,2014,0,1,0.515609,61.81426,5,5,4,0,19,0,0,1817.0135091870006,522.5253891427449,56.53371194265333,342.09954525432573,1392.9125589965874,2.0434246423667872,0.8015730611522801,1.1306193776136015,0.16753170097671669,1.1492684664123232
72,2,1,13,0,26,9231.5,20781.0,2014,0,0,0.515609,67.2288,5,5,2,0,19,0,2,1817.0135091870006,522.5253891427449,56.53371194265333,342.09954525432573,1392.9125589965874,1.3586462247601172,1.9240520256890632,-0.2502278039209442,0.22349083950810966,-0.16252654532669816
73,1,1,15,0,38,8035.0,22635.0,2014,0,0,0.515609,72.36194,7,5,2,0,19,0,0,1817.0135091870006,522.5253891427449,56.53371194265333,342.09954525432573,1392.9125589965874,0.5189080477751975,0.7186211681345596,-0.6747293230271999,0.821297543612538,-0.10552103448561019
74,3,2,19,0,38,8035.0,,2014,0,0,0.515609,76.43101,8,5,2,0,19,0,1,1817.0135091870006,522.5253891427449,56.53371194265333,342.09954525432573,1392.9125589965874,1.7420325649803519,0.3893577903212829,0.48043182994619044,-0.6173744038897412,-0.304556643823944
75,1,1,21,0,38,7346.0,,2014,0,0,0.515609,74.08131,8,5,2,0,19,0,0,1817.0135091870006,522.5253891427449,56.53371194265333,342.09954525432573,1392.9125589965874,1.8059555743743803,-0.24584511373756038,0.7632518376099685,0.23564277243702708,0.7174263373505402
76,1,2,33,0,34,8035.0,,2014,0,0,0.515609,62.33668,11,5,2,0,19,0,1,1817.0135091870006,522.5253891427449,56.53371194265333,342.09954525432573,1392.9125589965874,2.071143588320429,-0.4992126930223984,0.9127384435441648,-0.08280217178930824,0.08802786098856148
77,3,2,1,0,28,8035.0,17066.0,2012,0,1,0.6404710144927536,54.176669999999994,3,5,4,1,5,2,2,1775.0468338011651,745.3624346574155,248.46925523417042,22.12046911017271,924.8468953769199,0.9349301655212372,3.540393643519286,-1.808850515939882,0.18565290102288384,-0.07270489974846295
78,2,1,3,0,38,8035.0,15072.0,2012,0,0,0.6404710144927536,44.56824,3,6,3,1,5,2,2,1775.0468338011651,745.3624346574155,248.46925523417042,22.12046911017271,924.8468953769199,0.6647630952958676,0.7750314962536754,-0.21902747204677198,-0.7486282866193923,-0.40730188276217816
79,2,3,6,0,38,9231.5,17134.0,2012,0,1,0.6404710144927536,54.73226,4,5,4,1,5,2,1,1775.0468338011651,745.3624346574155,248.46925523417042,22.12046911017271,924.8468953769199,1.261373119813555,2.0532743013134773,0.096483362802013,0.04500517769193908,0.1487205959130957
80,1,3,7,0,38,8035.0,8548.0,2012,0,0,0.6404710144927536,59.36212999999999,4,6,3,1,5,2,0,1775.0468338011651,745.3624346574155,248.46925523417042,22.12046911017271,924.8468953769199,1.5676718099310039,1.3385253079145802,0.5132086878629041,0.20000055024761368,-0.38289130342373395
81,2,2,9,0,38,8035.0,10840.0,2012,0,0,0.6404710144927536,70.60854,6,2,3,1,5,2,1,1775.0468338011651,745.3624346574155,248.46925523417042,22.12046911017271,924.8468953769199,1.3586462247601172,1.9240520256890632,-0.2502278039209442,0.22349083950810966,-0.16252654532669816
82,1,1,11,0,38,9231.5,15253.0,2012,0,1,0.6404710144927536,54.84766,5,5,4,1,5,2,1,1775.0468338011651,745.3624346574155,248.46925523417042,22.12046911017271,924.8468953769199,1.3956002747257177,1.6175032975929498,-1.5647269700856437,-0.3657656850829829,-1.0301295637304222
83,3,2,13,0,38,8035.0,8218.0,2012,0,0,0.6404710144927536,62.41293999999999,5,4,3,1,5,2,0,1775.0468338011651,745.3624346574155,248.46925523417042,22.12046911017271,924.8468953769199,1.3913845785882955,2.174063156479863,-0.7351667502046466,-0.20268159753766576,-0.7713527746701189
84,2,1,14,0,38,7346.0,14977.0,2012,0,0,0.6404710144927536,75.05700999999998,6,5,3,1,5,0,4,1775.0468338011651,745.3624346574155,248.46925523417042,22.12046911017271,924.8468953769199,1.4962020923701835,1.487143209986582,-0.2878664483564915,-0.10275781932105849,0.4565957856126131
85,6,2,16,0,38,7346.0,14006.0,2012,0,0,0.6404710144927536,74.80584999999998,6,5,3,1,5,2,1,1775.0468338011651,745.3624346574155,248.46925523417042,22.12046911017271,924.8468953769199,1.430706798496768,1.4299062060631327,-0.6466212879398039,0.9588946089529929,0.379818105866945
86,2,1,18,0,38,8035.0,14966.0,2012,0,0,0.6404710144927536,79.15616999999997,7,5,3,1,5,2,2,1775.0468338011651,745.3624346574155,248.46925523417042,22.12046911017271,924.8468953769199,1.745726013182893,2.0334511942143747,-0.3244220747103023,1.2697831070178698,-0.44241621136268483
87,1,3,20,0,38,9231.5,12964.0,2012,0,0,0.6404710144927536,79.57848,8,5,3,1,5,2,0,1775.0468338011651,745.3624346574155,248.46925523417042,22.12046911017271,924.8468953769199,1.6958948124428177,1.1765386267782942,-0.4971346820056074,0.6404496647266575,-0.24958037049503398
88,2,2,21,0,38,7346.0,18578.0,2012,0,0,0.6404710144927536,77.17769999999999,8,5,3,1,5,2,0,1775.0468338011651,745.3624346574155,248.46925523417042,22.12046911017271,924.8468953769199,1.6681758664891753,2.4773243809529735,-0.27925374793617136,0.8907835374926819,0.8116602349287283
89,2,7,23,0,38,9231.5,15056.0,2012,0,0,0.6404710144927536,79.72851999999997,8,5,3,1,5,2,0,1775.0468338011651,745.3624346574155,248.46925523417042,22.12046911017271,924.8468953769199,0.09146466167870235,2.517573290492662,0.029892438134945697,-0.6052123399588909,-0.49225553579256326
90,1,1,25,0,38,8035.0,17381.0,2012,0,0,0.6404710144927536,73.9702,9,5,5,1,5,2,0,1775.0468338011651,745.3624346574155,248.46925523417042,22.12046911017271,924.8468953769199,1.2330379310772157,1.547042364512175,-1.987280013105216,1.3922542953800356,0.8897185652962865
91,2,2,27,0,32,8035.0,14163.0,2012,0,0,0.6404710144927536,72.80236,9,5,3,1,5,2,2,1775.0468338011651,745.3624346574155,248.46925523417042,22.12046911017271,924.8468953769199,1.3667837891027401,2.0651091101219756,-0.9294412956035821,0.10587743262622402,-0.6421648753075394
92,1,1,30,0,28,8035.0,17617.0,2012,0,0,0.6404710144927536,72.03206,10,5,2,1,5,2,3,1775.0468338011651,745.3624346574155,248.46925523417042,22.12046911017271,924.8468953769199,1.3563818602809306,0.997546554969112,-1.6906519287418047,1.6005027158590803,-0.37431912871266243
93,2,2,33,0,29,8035.0,19393.0,2012,0,0,0.6404710144927536,56.55181999999999,11,5,2,1,5,2,4,1775.0468338011651,745.3624346574155,248.46925523417042,22.12046911017271,924.8468953769199,1.4760415237567488,2.1199338901933693,-1.2435906119451579,0.028427749513160547,-1.4432549984147667
